Date,Value,Index,Rate,Value,Index Value,Settle,Under $100_000,0%,Settle
1984-12-27,311.0,95.7,3.85,99.583,73.27,169.7,60.0,21.0,240.5
1984-12-28,309.2,95.7,3.85,99.583,73.27,170.4,60.0,21.0,240.5
1984-12-31,308.3,92.9,3.85,103.933,73.27,170.2,60.0,21.0,240.5
1985-01-01,308.3,92.9,3.85,103.933,73.27,170.2,60.0,21.0,240.5
1985-01-02,305.5,92.9,3.85,103.933,73.27,168.4,60.0,21.0,240.5
1985-01-03,302.3,92.9,3.85,103.933,73.27,167.05,60.0,21.0,240.5
1985-01-04,303.15,92.9,3.85,103.933,73.27,166.4,60.0,21.0,240.5
1985-01-07,298.25,92.9,3.85,103.933,73.27,167.05,60.0,21.0,240.5
1985-01-08,302.0,92.9,3.85,103.933,73.27,166.85,60.0,21.0,240.5
1985-01-09,300.5,92.9,3.85,103.933,73.27,168.6,60.0,21.0,240.5
1985-01-10,303.8,92.9,3.85,103.933,73.27,171.65,60.0,21.0,240.5
1985-01-11,304.25,92.9,3.85,103.933,73.27,170.85,60.0,21.0,240.5
1985-01-14,299.0,92.9,3.85,103.933,73.27,173.35,60.0,21.0,240.5
1985-01-15,301.8,92.9,3.85,103.933,73.27,173.0,60.0,21.0,240.5
1985-01-16,302.7,92.9,3.85,103.933,73.27,173.15,60.0,21.0,240.5
1985-01-17,305.5,92.9,3.85,103.933,73.27,172.6,60.0,21.0,240.5
1985-01-18,308.0,92.9,3.85,103.933,73.27,173.4,60.0,21.0,240.5
1985-01-21,307.25,92.9,3.85,103.933,73.27,177.65,60.0,21.0,240.5
1985-01-22,306.9,92.9,3.85,103.933,73.27,177.15,60.0,21.0,240.5
1985-01-23,300.25,92.9,3.85,103.933,73.27,179.25,60.0,21.0,240.5
1985-01-24,300.85,92.9,3.85,103.933,73.27,178.55,60.0,21.0,240.5
1985-01-25,298.85,92.9,3.85,103.933,73.27,178.75,60.0,21.0,240.5
1985-01-28,297.75,92.9,3.85,103.933,73.27,178.7,60.0,21.0,240.5
1985-01-29,303.25,92.9,3.85,103.933,73.27,181.75,60.0,21.0,240.5
1985-01-30,302.9,92.9,3.85,103.933,73.27,180.5,60.0,21.0,240.5
1985-01-31,306.65,96.0,3.85,103.933,73.27,180.45,60.0,21.0,240.5
1985-02-01,303.6,96.0,3.85,103.933,73.27,179.55,60.0,21.0,240.5
1985-02-04,301.25,96.0,3.85,103.933,73.27,181.35,60.0,21.0,240.5
1985-02-05,302.05,96.0,3.85,103.933,73.27,181.0,60.0,21.0,240.5
1985-02-06,302.85,96.0,3.85,103.933,73.27,180.95,60.0,21.0,240.5
1985-02-07,301.65,96.0,3.85,103.933,73.27,183.1,60.0,21.0,240.5
1985-02-08,299.8,96.0,3.85,103.933,73.27,183.2,60.0,21.0,240.5
1985-02-11,300.15,96.0,3.85,103.933,73.27,180.95,60.0,21.0,240.5
1985-02-12,302.5,96.0,3.85,103.933,73.27,181.55,60.0,21.0,240.5
1985-02-13,303.2,96.0,3.85,103.933,73.27,184.15,60.0,21.0,240.5
1985-02-14,304.15,96.0,3.85,103.933,73.27,182.85,60.0,21.0,240.5
1985-02-15,304.0,96.0,3.85,103.933,73.27,181.85,60.0,21.0,240.5
1985-02-18,304.5,96.0,3.85,103.933,73.27,181.85,60.0,21.0,240.5
1985-02-19,302.6,96.0,3.85,103.933,73.27,182.0,60.0,21.0,240.5
1985-02-20,302.9,96.0,3.85,103.933,73.27,181.1,60.0,21.0,240.5
1985-02-21,299.85,96.0,3.85,103.933,73.27,180.45,60.0,21.0,240.5
1985-02-22,298.4,96.0,3.85,103.933,73.27,180.15,60.0,21.0,240.5
1985-02-25,284.25,96.0,3.85,103.933,73.27,180.9,60.0,21.0,240.5
1985-02-26,285.75,96.0,3.85,103.933,73.27,182.2,60.0,21.0,240.5
1985-02-27,290.8,96.0,3.85,103.933,73.27,180.7,60.0,21.0,240.5
1985-02-28,287.75,93.7,3.85,103.933,73.27,181.8,60.0,21.0,240.5
1985-03-01,287.25,93.7,3.85,103.933,73.27,183.75,60.0,21.0,240.5
1985-03-04,288.65,93.7,3.85,103.933,73.27,182.05,60.0,21.0,240.5
1985-03-05,287.9,93.7,3.85,103.933,73.27,182.75,60.0,21.0,240.5
1985-03-06,287.4,93.7,3.85,103.933,73.27,180.85,60.0,21.0,240.5
1985-03-07,289.6,93.7,3.85,103.933,73.27,179.65,60.0,21.0,240.5
1985-03-08,291.0,93.7,3.85,103.933,73.27,179.3,60.0,21.0,240.5
1985-03-11,291.0,93.7,3.85,103.933,73.27,179.2,60.0,21.0,240.5
1985-03-12,288.45,93.7,3.85,103.933,73.27,179.85,60.0,21.0,240.5
1985-03-13,290.25,93.7,3.85,103.933,73.27,178.1,60.0,21.0,240.5
1985-03-14,290.75,93.7,3.85,103.933,73.27,177.65,60.0,21.0,240.5
1985-03-15,292.7,93.7,3.85,103.933,73.27,176.53,60.0,21.0,240.5
1985-03-18,298.85,93.7,3.85,103.933,73.27,180.35,60.0,21.0,240.5
1985-03-19,316.75,93.7,3.85,103.933,73.27,183.8,60.0,21.0,240.5
1985-03-20,324.0,93.7,3.85,103.933,73.27,183.25,60.0,21.0,240.5
1985-03-21,318.5,93.7,3.85,103.933,73.27,183.2,60.0,21.0,240.5
1985-03-22,315.5,93.7,3.85,103.933,73.27,182.4,60.0,21.0,240.5
1985-03-25,314.6,93.7,3.85,103.933,73.27,181.6,60.0,21.0,240.5
1985-03-26,323.75,93.7,3.85,103.933,73.27,182.3,60.0,21.0,240.5
1985-03-27,330.4,93.7,3.85,103.933,73.27,183.1,60.0,21.0,240.5
1985-03-28,326.25,93.7,3.85,103.933,73.27,182.8,60.0,21.0,240.5
1985-03-29,329.25,93.7,3.85,103.933,73.27,183.35,60.0,21.0,240.5
1985-03-31,329.25,93.7,3.85,103.933,73.27,183.35,60.0,21.0,240.5
1985-04-01,321.1,93.7,3.85,103.933,73.27,184.1,60.0,21.0,240.5
1985-04-02,318.75,93.7,3.85,103.933,73.27,182.95,60.0,21.0,240.5
1985-04-03,321.25,93.7,3.85,103.933,73.27,181.25,60.0,21.0,240.5
1985-04-04,316.75,93.7,3.85,103.933,73.27,181.55,60.0,21.0,240.5
1985-04-05,316.75,93.7,3.85,103.933,73.27,181.55,60.0,21.0,240.5
1985-04-08,316.75,93.7,3.85,103.933,73.27,180.0,60.0,21.0,240.5
1985-04-09,323.1,93.7,3.85,103.933,73.27,180.5,60.0,21.0,240.5
1985-04-10,327.25,93.7,3.85,103.933,73.27,182.0,60.0,21.0,240.5
1985-04-11,332.25,93.7,3.85,103.933,73.27,182.4,60.0,21.0,240.5
1985-04-12,329.9,93.7,3.85,103.933,73.27,182.75,60.0,21.0,240.5
1985-04-15,334.25,93.7,3.85,103.933,73.27,182.55,60.0,21.0,240.5
1985-04-16,330.5,93.7,3.85,103.933,73.27,183.15,60.0,21.0,240.5
1985-04-17,327.35,93.7,3.85,103.933,73.27,183.0,60.0,21.0,240.5
1985-04-18,329.75,93.7,3.85,103.933,73.27,181.95,60.0,21.0,240.5
1985-04-19,327.0,93.7,3.85,103.933,73.27,182.05,60.0,21.0,240.5
1985-04-22,327.75,93.7,3.85,103.933,73.27,182.1,60.0,21.0,240.5
1985-04-23,326.65,93.7,3.85,103.933,73.27,183.7,60.0,21.0,240.5
1985-04-24,322.0,93.7,3.85,103.933,73.27,183.3,60.0,21.0,240.5
1985-04-25,322.5,93.7,3.85,103.933,73.27,184.2,60.0,21.0,240.5
1985-04-26,323.5,93.7,3.85,103.933,73.27,183.0,60.0,21.0,240.5
1985-04-29,322.5,93.7,3.85,103.933,73.27,180.85,60.0,21.0,240.5
1985-04-30,321.35,94.6,3.85,103.933,73.27,180.85,60.0,21.0,240.5
1985-05-01,312.5,94.6,3.85,103.933,73.27,179.25,60.0,21.0,240.5
1985-05-02,313.25,94.6,3.85,103.933,73.27,179.6,60.0,21.0,240.5
1985-05-03,312.75,94.6,3.85,103.933,73.27,180.7,60.0,21.0,240.5
1985-05-06,312.75,94.6,3.85,103.933,73.27,180.75,60.0,21.0,240.5
1985-05-07,313.5,94.6,3.85,103.933,73.27,181.6,60.0,21.0,240.5
1985-05-08,312.85,94.6,3.85,103.933,73.27,181.8,60.0,21.0,240.5
1985-05-09,315.1,94.6,3.85,103.933,73.27,182.75,60.0,21.0,240.5
1985-05-10,314.5,94.6,3.85,103.933,73.27,186.0,60.0,21.0,240.5
1985-05-13,321.0,94.6,3.85,103.933,73.27,185.95,60.0,21.0,240.5
1985-05-14,326.5,94.6,3.85,103.933,73.27,185.0,60.0,21.0,240.5
1985-05-15,322.75,94.6,3.85,103.933,73.27,185.55,60.0,21.0,240.5
1985-05-16,320.1,94.6,3.85,103.933,73.27,187.15,60.0,21.0,240.5
1985-05-17,322.5,94.6,3.85,103.933,73.27,188.0,60.0,21.0,240.5
1985-05-20,323.3,94.6,3.85,103.933,73.27,190.4,60.0,21.0,240.5
1985-05-21,314.9,94.6,3.85,103.933,73.27,189.9,60.0,21.0,240.5
1985-05-22,316.25,94.6,3.85,103.933,73.27,189.35,60.0,21.0,240.5
1985-05-23,315.4,94.6,3.85,103.933,73.27,188.75,60.0,21.0,240.5
1985-05-24,314.7,94.6,3.85,103.933,73.27,189.25,60.0,21.0,240.5
1985-05-27,314.7,94.6,3.85,103.933,73.27,189.25,60.0,21.0,240.5
1985-05-28,311.25,94.6,3.85,103.933,73.27,188.15,60.0,21.0,240.5
1985-05-29,312.0,94.6,3.85,103.933,73.27,188.45,60.0,21.0,240.5
1985-05-30,314.6,94.6,3.85,103.933,73.27,188.4,60.0,21.0,240.5
1985-05-31,314.0,91.8,3.85,103.933,73.27,189.65,60.0,21.0,240.5
1985-06-03,318.1,91.8,3.85,103.933,73.27,190.1,60.0,21.0,240.5
1985-06-04,315.65,91.8,3.85,103.933,73.27,190.3,60.0,21.0,240.5
1985-06-05,314.2,91.8,3.85,103.933,73.27,189.95,60.0,21.0,240.5
1985-06-06,314.8,91.8,3.85,103.933,73.27,191.65,60.0,21.0,240.5
1985-06-07,314.3,91.8,3.85,103.933,73.27,189.55,60.0,21.0,240.5
1985-06-10,312.0,91.8,3.85,103.933,73.27,189.85,60.0,21.0,240.5
1985-06-11,315.0,91.8,3.85,103.933,73.27,189.25,60.0,21.0,240.5
1985-06-12,314.5,91.8,3.85,103.933,73.27,187.85,60.0,21.0,240.5
1985-06-13,313.75,91.8,3.85,103.933,73.27,185.7,60.0,21.0,240.5
1985-06-14,318.25,91.8,3.85,103.933,73.27,187.05,60.0,21.0,240.5
1985-06-17,318.9,91.8,3.85,103.933,73.27,186.95,60.0,21.0,240.5
1985-06-18,323.75,91.8,3.85,103.933,73.27,187.55,60.0,21.0,240.5
1985-06-19,325.4,91.8,3.85,103.933,73.27,186.75,60.0,21.0,240.5
1985-06-20,318.1,91.8,3.85,103.933,73.27,187.3,60.0,21.0,240.5
1985-06-21,313.45,91.8,3.85,103.933,73.27,189.61,60.0,21.0,240.5
1985-06-24,314.65,91.8,3.85,103.933,73.27,191.8,60.0,21.0,240.5
1985-06-25,315.5,91.8,3.85,103.933,73.27,191.9,60.0,21.0,240.5
1985-06-26,316.75,91.8,3.85,103.933,73.27,193.0,60.0,21.0,240.5
1985-06-27,315.0,91.8,3.85,103.933,73.27,193.95,60.0,21.0,240.5
1985-06-28,317.75,91.8,3.85,103.933,73.27,193.65,60.0,21.0,240.5
1985-06-30,317.75,96.5,3.85,103.933,73.27,193.65,60.0,21.0,240.5
1985-07-01,313.9,96.5,3.85,103.933,73.27,194.5,60.0,21.0,240.5
1985-07-02,308.25,96.5,3.85,103.933,73.27,194.2,60.0,21.0,240.5
1985-07-03,310.35,96.5,3.85,103.933,73.27,193.6,60.0,21.0,240.5
1985-07-04,310.55,96.5,3.85,103.933,73.27,193.6,60.0,21.0,240.5
1985-07-05,311.6,96.5,3.85,103.933,73.27,194.85,60.0,21.0,240.5
1985-07-08,309.25,96.5,3.85,103.933,73.27,193.5,60.0,21.0,240.5
1985-07-09,314.85,96.5,3.85,103.933,73.27,192.85,60.0,21.0,240.5
1985-07-10,314.85,96.5,3.85,103.933,73.27,194.1,60.0,21.0,240.5
1985-07-11,313.55,96.5,3.85,103.933,73.27,194.2,60.0,21.0,240.5
1985-07-12,315.65,96.5,3.85,103.933,73.27,194.6,60.0,21.0,240.5
1985-07-15,315.85,96.5,3.85,103.933,73.27,194.05,60.0,21.0,240.5
1985-07-16,321.75,96.5,3.85,103.933,73.27,196.85,60.0,21.0,240.5
1985-07-17,325.6,96.5,3.85,103.933,73.27,197.6,60.0,21.0,240.5
1985-07-18,320.0,96.5,3.85,103.933,73.27,196.85,60.0,21.0,240.5
1985-07-19,318.9,96.5,3.85,103.933,73.27,196.45,60.0,21.0,240.5
1985-07-22,317.25,96.5,3.85,103.933,73.27,195.45,60.0,21.0,240.5
1985-07-23,322.5,96.5,3.85,103.933,73.27,193.55,60.0,21.0,240.5
1985-07-24,317.75,96.5,3.85,103.933,73.27,191.9,60.0,21.0,240.5
1985-07-25,317.4,96.5,3.85,103.933,73.27,192.8,60.0,21.0,240.5
1985-07-26,316.95,96.5,3.85,103.933,73.27,192.85,60.0,21.0,240.5
1985-07-29,326.5,96.5,3.85,103.933,73.27,189.75,60.0,21.0,240.5
1985-07-30,325.25,96.5,3.85,103.933,73.27,190.45,60.0,21.0,240.5
1985-07-31,327.5,94.0,3.85,103.933,73.27,191.35,60.0,21.0,240.5
1985-08-01,322.1,94.0,3.85,103.933,73.27,193.1,60.0,21.0,240.5
1985-08-02,320.5,94.0,3.85,103.933,73.27,191.85,60.0,21.0,240.5
1985-08-05,323.75,94.0,3.85,103.933,73.27,191.5,60.0,21.0,240.5
1985-08-06,319.8,94.0,3.85,103.933,73.27,187.9,60.0,21.0,240.5
1985-08-07,321.15,94.0,3.85,103.933,73.27,188.2,60.0,21.0,240.5
1985-08-08,322.5,94.0,3.85,103.933,73.27,189.1,60.0,21.0,240.5
1985-08-09,321.65,94.0,3.85,103.933,73.27,188.7,60.0,21.0,240.5
1985-08-12,326.65,94.0,3.85,103.933,73.27,188.25,60.0,21.0,240.5
1985-08-13,326.5,94.0,3.85,103.933,73.27,188.25,60.0,21.0,240.5
1985-08-14,326.0,94.0,3.85,103.933,73.27,188.2,60.0,21.0,240.5
1985-08-15,331.1,94.0,3.85,103.933,73.27,187.55,60.0,21.0,240.5
1985-08-16,335.35,94.0,3.85,103.933,73.27,186.75,60.0,21.0,240.5
1985-08-19,340.9,94.0,3.85,103.933,73.27,187.4,60.0,21.0,240.5
1985-08-20,334.15,94.0,3.85,103.933,73.27,189.35,60.0,21.0,240.5
1985-08-21,335.9,94.0,3.85,103.933,73.27,189.75,60.0,21.0,240.5
1985-08-22,335.5,94.0,3.85,103.933,73.27,187.9,60.0,21.0,240.5
1985-08-23,334.85,94.0,3.85,103.933,73.27,187.4,60.0,21.0,240.5
1985-08-26,334.85,94.0,3.85,103.933,73.27,188.05,60.0,21.0,240.5
1985-08-27,336.0,94.0,3.85,103.933,73.27,188.35,60.0,21.0,240.5
1985-08-28,340.9,94.0,3.85,103.933,73.27,188.45,60.0,21.0,240.5
1985-08-29,337.0,94.0,3.85,103.933,73.27,188.75,60.0,21.0,240.5
1985-08-30,333.25,94.0,3.85,103.933,73.27,187.9,60.0,21.0,240.5
1985-08-31,333.25,92.4,3.85,103.933,73.27,187.9,60.0,21.0,240.5
1985-09-02,334.65,92.4,3.85,103.933,73.27,187.9,60.0,21.0,240.5
1985-09-03,328.2,92.4,3.85,103.933,73.27,187.7,60.0,21.0,240.5
1985-09-04,326.0,92.4,3.85,103.933,73.27,187.3,60.0,21.0,240.5
1985-09-05,325.75,92.4,3.85,103.933,73.27,187.75,60.0,21.0,240.5
1985-09-06,317.4,92.4,3.85,103.933,73.27,188.5,60.0,21.0,240.5
1985-09-09,319.35,92.4,3.85,103.933,73.27,188.2,60.0,21.0,240.5
1985-09-10,321.65,92.4,3.85,103.933,73.27,186.3,60.0,21.0,240.5
1985-09-11,320.75,92.4,3.85,103.933,73.27,184.6,60.0,21.0,240.5
1985-09-12,319.25,92.4,3.85,103.933,73.27,183.4,60.0,21.0,240.5
1985-09-13,321.3,92.4,3.85,103.933,73.27,182.35,60.0,21.0,240.5
1985-09-16,319.3,92.4,3.85,103.933,73.27,183.1,60.0,21.0,240.5
1985-09-17,317.6,92.4,3.85,103.933,73.27,180.7,60.0,21.0,240.5
1985-09-18,316.25,92.4,3.85,103.933,73.27,181.55,60.0,21.0,240.5
1985-09-19,316.3,92.4,3.85,103.933,73.27,183.2,60.0,21.0,240.5
1985-09-20,319.15,92.4,3.85,103.933,73.27,182.05,60.0,21.0,240.5
1985-09-23,327.45,92.4,3.85,103.933,73.27,185.8,60.0,21.0,240.5
1985-09-24,327.9,92.4,3.85,103.933,73.27,184.15,60.0,21.0,240.5
1985-09-25,328.5,92.4,3.85,103.933,73.27,181.5,60.0,21.0,240.5
1985-09-26,329.25,92.4,3.85,103.933,73.27,182.6,60.0,21.0,240.5
1985-09-27,328.6,92.4,3.85,103.933,73.27,182.5,60.0,21.0,240.5
1985-09-30,325.75,92.1,3.85,103.933,73.27,182.8,60.0,21.0,240.5
1985-10-01,322.25,92.1,3.85,103.933,73.27,186.5,60.0,21.0,240.5
1985-10-02,324.95,92.1,3.85,103.933,73.27,184.3,60.0,21.0,240.5
1985-10-03,324.9,92.1,3.85,103.933,73.27,184.7,60.0,21.0,240.5
1985-10-04,328.0,92.1,3.85,103.933,73.27,183.25,60.0,21.0,240.5
1985-10-07,325.75,92.1,3.85,103.933,73.27,183.2,60.0,21.0,240.5
1985-10-08,326.35,92.1,3.85,103.933,73.27,182.9,60.0,21.0,240.5
1985-10-09,326.55,92.1,3.85,103.933,73.27,183.15,60.0,21.0,240.5
1985-10-10,325.5,92.1,3.85,103.933,73.27,183.45,60.0,21.0,240.5
1985-10-11,325.6,92.1,3.85,103.933,73.27,185.7,60.0,21.0,240.5
1985-10-14,326.65,92.1,3.85,103.933,73.27,187.2,60.0,21.0,240.5
1985-10-15,327.0,92.1,3.85,103.933,73.27,186.65,60.0,21.0,240.5
1985-10-16,323.65,92.1,3.85,103.933,73.27,188.15,60.0,21.0,240.5
1985-10-17,325.5,92.1,3.85,103.933,73.27,187.65,60.0,21.0,240.5
1985-10-18,326.25,92.1,3.85,103.933,73.27,186.85,60.0,21.0,240.5
1985-10-21,326.15,92.1,3.85,103.933,73.27,186.8,60.0,21.0,240.5
1985-10-22,327.75,92.1,3.85,103.933,73.27,187.95,60.0,21.0,240.5
1985-10-23,325.9,92.1,3.85,103.933,73.27,189.2,60.0,21.0,240.5
1985-10-24,326.2,92.1,3.85,103.933,73.27,188.1,60.0,21.0,240.5
1985-10-25,325.4,92.1,3.85,103.933,73.27,187.4,60.0,21.0,240.5
1985-10-28,326.5,92.1,3.85,103.933,73.27,188.1,60.0,21.0,240.5
1985-10-29,326.3,92.1,3.85,103.933,73.27,189.45,60.0,21.0,240.5
1985-10-30,326.2,92.1,3.85,103.933,73.27,190.05,60.0,21.0,240.5
1985-10-31,325.1,88.4,3.85,103.933,73.27,189.25,60.0,21.0,240.5
1985-11-01,323.5,88.4,3.85,103.933,73.27,191.2,60.0,21.0,240.5
1985-11-04,325.35,88.4,3.85,103.933,73.27,191.3,60.0,21.0,240.5
1985-11-05,324.6,88.4,3.85,103.933,73.27,192.05,60.0,21.0,240.5
1985-11-06,324.4,88.4,3.85,103.933,73.27,192.3,60.0,21.0,240.5
1985-11-07,323.0,88.4,3.85,103.933,73.27,192.35,60.0,21.0,240.5
1985-11-08,321.95,88.4,3.85,103.933,73.27,193.85,60.0,21.0,240.5
1985-11-11,323.1,88.4,3.85,103.933,73.27,197.9,60.0,21.0,240.5
1985-11-12,323.1,88.4,3.85,103.933,73.27,198.75,60.0,21.0,240.5
1985-11-13,324.5,88.4,3.85,103.933,73.27,197.9,60.0,21.0,240.5
1985-11-14,325.3,88.4,3.85,103.933,73.27,199.7,60.0,21.0,240.5
1985-11-15,325.4,88.4,3.85,103.933,73.27,198.7,60.0,21.0,240.5
1985-11-18,323.5,88.4,3.85,103.933,73.27,199.3,60.0,21.0,240.5
1985-11-19,324.35,88.4,3.85,103.933,73.27,199.15,60.0,21.0,240.5
1985-11-20,325.65,88.4,3.85,103.933,73.27,199.45,60.0,21.0,240.5
1985-11-21,325.8,88.4,3.85,103.933,73.27,201.8,60.0,21.0,240.5
1985-11-22,326.5,88.4,3.85,103.933,73.27,201.35,60.0,21.0,240.5
1985-11-25,330.2,88.4,3.85,103.933,73.27,200.95,60.0,21.0,240.5
1985-11-26,331.25,88.4,3.85,103.933,73.27,201.15,60.0,21.0,240.5
1985-11-27,328.15,88.4,3.85,103.933,73.27,203.75,60.0,21.0,240.5
1985-11-28,326.3,88.4,3.85,103.933,73.27,203.75,60.0,21.0,240.5
1985-11-29,325.3,88.4,3.85,103.933,73.27,202.4,60.0,21.0,240.5
1985-11-30,325.3,90.9,3.85,103.933,73.27,202.4,60.0,21.0,240.5
1985-12-02,321.5,90.9,3.85,103.933,73.27,200.75,60.0,21.0,240.5
1985-12-03,322.6,90.9,3.85,103.933,73.27,201.55,60.0,21.0,240.5
1985-12-04,324.2,90.9,3.85,103.933,73.27,204.85,60.0,21.0,240.5
1985-12-05,322.8,90.9,3.85,103.933,73.27,204.35,60.0,21.0,240.5
1985-12-06,322.3,90.9,3.85,103.933,73.27,204.4,60.0,21.0,240.5
1985-12-09,317.4,90.9,3.85,103.933,73.27,204.9,60.0,21.0,240.5
1985-12-10,317.0,90.9,3.85,103.933,73.27,205.0,60.0,21.0,240.5
1985-12-11,315.5,90.9,3.85,103.933,73.27,207.1,60.0,21.0,240.5
1985-12-12,317.5,90.9,3.85,103.933,73.27,207.35,60.0,21.0,240.5
1985-12-13,317.75,90.9,3.85,103.933,73.27,210.65,60.0,21.0,240.5
1985-12-16,318.6,90.9,3.85,103.933,73.27,212.35,60.0,21.0,240.5
1985-12-17,321.15,90.9,3.85,103.933,73.27,211.1,60.0,21.0,240.5
1985-12-18,320.05,90.9,3.85,103.933,73.27,210.2,60.0,21.0,240.5
1985-12-19,325.8,90.9,3.85,103.933,73.27,210.3,60.0,21.0,240.5
1985-12-20,325.55,90.9,3.85,103.933,73.27,210.9,60.0,21.0,240.5
1985-12-23,327.6,90.9,3.85,103.933,73.27,210.45,60.0,21.0,240.5
1985-12-24,324.85,90.9,3.85,103.933,73.27,209.25,60.0,21.0,240.5
1985-12-25,324.85,90.9,3.85,103.933,73.27,209.25,60.0,21.0,240.5
1985-12-26,324.85,90.9,3.85,103.933,73.27,210.05,60.0,21.0,240.5
1985-12-27,326.85,90.9,3.85,103.933,73.27,212.2,60.0,21.0,240.5
1985-12-30,326.8,90.9,3.85,103.933,73.27,213.45,60.0,21.0,240.5
1985-12-31,326.8,93.9,3.85,107.6,73.27,212.45,60.0,21.0,240.5
1986-01-01,326.8,93.9,3.85,107.6,73.27,212.45,60.0,21.0,240.5
1986-01-02,326.3,93.9,3.85,107.6,73.27,211.55,60.0,21.0,240.5
1986-01-03,326.75,93.9,3.85,107.6,73.27,212.95,60.0,21.0,240.5
1986-01-06,328.0,93.9,3.85,107.6,73.27,213.25,60.0,21.0,240.5
1986-01-07,330.0,93.9,3.85,107.6,73.27,216.05,60.0,21.0,240.5
1986-01-08,332.6,93.9,3.85,107.6,73.27,208.25,60.0,21.0,240.5
1986-01-09,333.5,93.9,3.85,107.6,73.27,206.85,60.0,21.0,240.5
1986-01-10,340.45,93.9,3.85,107.6,73.27,206.35,60.0,21.0,240.5
1986-01-13,339.4,93.9,3.85,107.6,73.27,207.4,60.0,21.0,240.5
1986-01-14,341.0,93.9,3.85,107.6,73.27,207.2,60.0,21.0,240.5
1986-01-15,346.75,93.9,3.85,107.6,73.27,208.95,60.0,21.0,240.5
1986-01-16,363.0,93.9,3.85,107.6,73.27,209.75,60.0,21.0,240.5
1986-01-17,352.6,93.9,3.85,107.6,73.27,208.1,60.0,21.0,240.5
1986-01-20,351.0,93.9,3.85,107.6,73.27,208.35,60.0,21.0,240.5
1986-01-21,356.5,93.9,3.85,107.6,73.27,205.55,60.0,21.0,240.5
1986-01-22,353.0,93.9,3.85,107.6,73.27,202.8,60.0,21.0,240.5
1986-01-23,350.3,93.9,3.85,107.6,73.27,204.65,60.0,21.0,240.5
1986-01-24,354.0,93.9,3.85,107.6,73.27,206.8,60.0,21.0,240.5
1986-01-27,358.4,93.9,3.85,107.6,73.27,207.8,60.0,21.0,240.5
1986-01-28,353.0,93.9,3.85,107.6,73.27,212.05,60.0,21.0,240.5
1986-01-29,353.25,93.9,3.85,107.6,73.27,211.45,60.0,21.0,240.5
1986-01-30,358.0,93.9,3.85,107.6,73.27,210.3,60.0,21.0,240.5
1986-01-31,350.5,95.6,3.85,107.6,73.27,213.05,60.0,21.0,240.5
1986-02-03,347.3,95.6,3.85,107.6,73.27,215.55,60.0,21.0,240.5
1986-02-04,338.6,95.6,3.85,107.6,73.27,213.7,60.0,21.0,240.5
1986-02-05,337.3,95.6,3.85,107.6,73.27,214.0,60.0,21.0,240.5
1986-02-06,337.1,95.6,3.85,107.6,73.27,214.0,60.0,21.0,240.5
1986-02-07,337.2,95.6,3.85,107.6,73.27,216.15,60.0,21.0,240.5
1986-02-10,340.15,95.6,3.85,107.6,73.27,217.55,60.0,21.0,240.5
1986-02-11,335.8,95.6,3.85,107.6,73.27,216.55,60.0,21.0,240.5
1986-02-12,337.25,95.6,3.85,107.6,73.27,216.85,60.0,21.0,240.5
1986-02-13,334.0,95.6,3.85,107.6,73.27,218.45,60.0,21.0,240.5
1986-02-14,331.35,95.6,3.85,107.6,73.27,220.65,60.0,21.0,240.5
1986-02-17,333.0,95.6,3.85,107.6,73.27,220.65,60.0,21.0,240.5
1986-02-18,337.25,95.6,3.85,107.6,73.27,223.2,60.0,21.0,240.5
1986-02-19,341.4,95.6,3.85,107.6,73.27,220.9,60.0,21.0,240.5
1986-02-20,337.1,95.6,3.85,107.6,73.27,223.85,60.0,21.0,240.5
1986-02-21,338.0,95.6,3.85,107.6,73.27,224.95,60.0,21.0,240.5
1986-02-24,341.8,95.6,3.85,107.6,73.27,225.7,60.0,21.0,240.5
1986-02-25,352.4,95.6,3.85,107.6,73.27,224.3,60.0,21.0,240.5
1986-02-26,345.75,95.6,3.85,107.6,73.27,224.65,60.0,21.0,240.5
1986-02-27,336.9,95.6,3.85,107.6,73.27,227.3,60.0,21.0,240.5
1986-02-28,338.15,95.9,3.85,107.6,73.27,226.0,60.0,21.0,240.5
1986-03-03,335.6,95.9,3.85,107.6,73.27,225.45,60.0,21.0,240.5
1986-03-04,337.15,95.9,3.85,107.6,73.27,224.35,60.0,21.0,240.5
1986-03-05,341.5,95.9,3.85,107.6,73.27,225.45,60.0,21.0,240.5
1986-03-06,344.5,95.9,3.85,107.6,73.27,226.7,60.0,21.0,240.5
1986-03-07,343.35,95.9,3.85,107.6,73.27,225.9,60.0,21.0,240.5
1986-03-10,340.25,95.9,3.85,107.6,73.27,227.6,60.0,21.0,240.5
1986-03-11,342.9,95.9,3.85,107.6,73.27,233.3,60.0,21.0,240.5
1986-03-12,343.85,95.9,3.85,107.6,73.27,232.85,60.0,21.0,240.5
1986-03-13,349.6,95.9,3.85,107.6,73.27,234.3,60.0,21.0,240.5
1986-03-14,348.0,95.9,3.85,107.6,73.27,235.5,60.0,21.0,240.5
1986-03-17,349.9,95.9,3.85,107.6,73.27,233.8,60.0,21.0,240.5
1986-03-18,351.15,95.9,3.85,107.6,73.27,236.45,60.0,21.0,240.5
1986-03-19,346.75,95.9,3.85,107.6,73.27,235.5,60.0,21.0,240.5
